"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SPEX","Spherix Incorporated","2.43","7161156.54","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/spex",
"STMP","Stamps.com Inc.","91.88","1535535955.16","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/stmp",
"TAOM","Taomee Holdings Limited","3.71","131986989.68","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/taom",
"TTGT","TechTarget, Inc.","7.41","238744916.67","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ttgt",
"JYNT","The Joint Corp.","3.58","45051922.88","n/a","2014","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/jynt",
"PCLN","The Priceline Group Inc. ","1333.95","66186056900.25","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcln",
"NCTY","The9 Limited","2.2999","43632621.847","18971530","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ncty",
"TSS","Total System Services, Inc.","51.93","9511955680.14","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/tss",
"TNET","TriNet Group, Inc.","16.61","1174518612.96","n/a","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/tnet",
"ULBI","Ultralife Corporation","5.5","84281571","n/a","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi",
"USAT","USA Technologies, Inc.","4.37","157077967.55","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usat",
"USATP","USA Technologies, Inc.","18.8","8367184.4","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatp",
"VNTV","Vantiv, Inc.","54.3","10345841553.6","n/a","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vntv",
"PAY","Verifone Systems, Inc.","29.24","3222279930.08","n/a","2005","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pay",
"VVI","Viad Corp","30.76","620546180.28","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vvi",
"VHC","VirnetX Holding Corp","4.95","269675529.75","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/vhc",
"V","Visa Inc.","78.53","171513892550.4","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/v",
"VLTC","Voltari Corporation","4","35979256","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vltc",
"VRNG","Vringo, Inc.","1.83","27369527.58","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/vrng",
"WAGE","WageWorks, Inc.","54.24","1949545336.8","n/a","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wage",
"WBMD","WebMD Health Corp","62.83","2388527687.6","n/a","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wbmd",
"WSTC","West Corporation","22.15","1848205901.05","n/a","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wstc",
"WU","Western Union Company (The)","20.21","10143689801.69","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wu",
"WEX","WEX Inc.","90.25","3487624700.25","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wex",
"WILN","Wi-Lan Inc","2.19","261512604.12","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/wiln",
"WNS","WNS (Holdings) Limited","31.21","1598836054.46","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wns",
"XELB","Xcel Brands, Inc","6","110796804","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/xelb",
"XRX","Xerox Corporation","9.81","9936533078.37","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/xrx",
"MESG","Xura, Inc.","22.71","567818765.88","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mesg",
"Z","Zillow Group, Inc.","24.85","4436498953.25","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/z",
"ZG","Zillow Group, Inc.","25.82","4609674163.9","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/zg",
