"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"FCB","FCB Financial Holdings, Inc.","34.22","1398448789.74","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/fcb",
"AGM","Federal Agricultural Mortgage Corporation","41.64","432243603.6","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/agm",
"FII","Federated Investors, Inc.","30.06","3125788709.22","n/a","1998","Finance","Investment Managers","http://www.nasdaq.com/symbol/fii",
"FGL","Fidelity and Guaranty Life","26.12","1540125940.88","n/a","2013","Finance","Life Insurance","http://www.nasdaq.com/symbol/fgl",
"FNF","Fidelity National Financial, Inc.","32.81","11245942180.71","n/a","2014","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnf",
"FNFV","Fidelity National Financial, Inc.","11.37","3897176549.67","n/a","2014","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnfv",
"FAC","First Acceptance Corporation","1.7684","88087790.1444","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fac",
"FAF","First American Corporation (The)","36.57","4007152118.22","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/faf",
"FBP","First BanCorp.","3.67","789813330.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbp",
"FCF","First Commonwealth Financial Corporation","8.72","775742256.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcf",
"FHN","First Horizon National Corporation","13.62","3238140508.32","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fhn",
"FMD","First Marblehead Corporation (The)","4.09","47765932.08","n/a","2003","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/fmd",
"FBC","Flagstar Bancorp, Inc.","23.18","1311012006.1","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fbc",
"FOR","Forestar Group Inc","12.46","422481045.56","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/for",
"FIG","Fortress Investment Group LLC","5","1953489980","n/a","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/fig",
"FSB","Franklin Financial Network, Inc.","29.53","312395921.02","n/a","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/fsb",
"BEN","Franklin Resources, Inc.","35.83","20958094032.65","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ben",
"FXCM","FXCM Inc.","10.9","61067893.1","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fxcm",
"GCAP","GAIN Capital Holdings, Inc.","6.76","328275929.28","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gcap",
"GBL","Gamco Investors, Inc.","37.91","1129372981.09","n/a","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gbl",
"GZT","Gazit-Globe Ltd.","9.01","1770756158.15","n/a","2011","Finance","Real Estate","http://www.nasdaq.com/symbol/gzt",
"GEH","General Electric Capital Corporation","26.31","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/geh",
"GEK","General Electric Capital Corporation","26.25","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gek",
"GEB","General Electric Company","26.19","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/geb",
"GNW","Genworth Financial Inc","3.89","1939048482.83","n/a","2004","Finance","Life Insurance","http://www.nasdaq.com/symbol/gnw",
"GTY","Getty Realty Corporation","20.14","678393081.38","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/gty",
"GS","Goldman Sachs Group, Inc. (The)","159.53","67377422594.79","n/a","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gs",
"GSJ","Goldman Sachs Group, Inc. (The)","25.84","0","n/a","2011","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gsj",
"TFG","Goldman Sachs Group, Inc. (The)","25.72","0","n/a","2011","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/tfg",
"GOV","Government Properties Income Trust","19.8","1408300898.4","n/a","2009","Finance","Real Estate","http://www.nasdaq.com/symbol/gov",
"GWB","Great Western Bancorp, Inc.","30.56","1688292609.12","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/gwb",
"GDOT","Green Dot Corporation","22.53","1129065558.69","n/a","2010","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gdot",
"GHL","Greenhill & Co., Inc.","20.54","612278626.44","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ghl",
"AVAL","Grupo Aval Acciones y Valores S.A.","7.86","8756439736.02","n/a","2014","Finance","Commercial Banks","http://www.nasdaq.com/symbol/aval",
"BSMX","Grupo Financiero Santander Mexico S.A. B. de C.V.","8.55","11604735296.1","n/a","2012","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsmx",
"HGH","Hartford Financial Services Group, Inc. (The)","31.72","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hgh",
"HIG","Hartford Financial Services Group, Inc. (The)","44.18","17379744528.56","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hig",
"HCI","HCI Group, Inc.","30.81","332247245.07","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hci",
"HCJ","HCI Group, Inc.","25.6","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hcj",
"HDB","HDFC Bank Limited","63.51","53310150403.89","n/a","2001","Finance","Commercial Banks","http://www.nasdaq.com/symbol/hdb",
"HRTG","Heritage Insurance Holdings, Inc.","12.96","394520673.6","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hrtg",
"HTH","Hilltop Holdings Inc.","19.12","1883283232.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hth",
"HMN","Horace Mann Educators Corporation","32.73","1322100365.85","n/a","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hmn",
"HLI","Houlihan Lokey, Inc.","23.73","1550137665.72","n/a","2015","Finance","Investment Managers","http://www.nasdaq.com/symbol/hli",
"HSBC","HSBC Holdings plc","31.7","124803514536.2","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hsbc",
"HSEA","HSBC Holdings plc","27.19","0","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hsea",
"HSEB","HSBC Holdings plc","26.55","0","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hseb",
"HPP","Hudson Pacific Properties, Inc.","29.96","2694007634.08","n/a","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/hpp",
"IBN","ICICI Bank Limited","6.49","18845925279.83","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ibn",
"IHC","Independence Holding Company","15.86","273795271.88","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/ihc",
"IND","ING Group, N.V.","26.23","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ind",
"ING","ING Group, N.V.","11.52","44584511904","n/a","1997","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ing",
"INZ","ING Group, N.V.","26.18","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/inz",
"ISF","ING Group, N.V.","25.87","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/isf",
"ISG","ING Group, N.V.","25.48","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/isg",
"ISP","ING Group, N.V.","25.58","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/isp",
"ICE","Intercontinental Exchange Inc.","254.02","30199852537.92","n/a","2005","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ice",
"IVZ","Invesco Plc","29.47","12296836800.08","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ivz",
"ITG","Investment Technology Group, Inc.","18.9","619742415.6","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/itg",
"ITUB","Itau Unibanco Banco Holding SA","8.51","50390692789.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/itub",
"JPM","J P Morgan Chase & Co","61.24","223933792567","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm",
"JPM^A","J P Morgan Chase & Co","25.55","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm^a",
"JPM^H","J P Morgan Chase & Co","26.4","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm^h",
"JGW","J.G. Wentworth Company (The)","1.18","28842816.7","n/a","2013","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jgw",
"JNS","Janus Capital Group, Inc","14.13","2608841342.88","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/jns",
"JMP","JMP Group LLC","5.04","106873048.8","n/a","2007","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmp",
"JMPB","JMP Group LLC","24.0501","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmpb",
"JMPC","JMP Group LLC","23.8601","0","n/a","2014","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmpc",
"JLL","Jones Lang LaSalle Incorporated","114.26","5151430381.6","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/jll",
"KB","KB Financial Group Inc","28.58","11041931385.94","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/kb",
"KCG","KCG Holdings, Inc.","13.53","1229588134.5","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/kcg",
"KMPA","Kemper Corporation","27.24","0","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kmpa",
